18 44308367 44308367
19 44308367 44308367
20 44308367 44308367
21 44308367 44308367
22 44308367 44307157
23 44308367 44076184
24 44308367 41124005
25 44308367 32521548
26 44308367 21629851
27 44308367 12854483
28 44308367 7271541
29 44308367 4116962
30 44308367 2439956
31 44308367 1577667
32 44308367 1139597
