0.6945162105	0.276809
0.4927834651	0.276795
0.3097573768	0.276743
0.1802919637	0.276739
0.0914450553	0.276708
0.0477330562	0.276705
0.0259620428	0.276712
0.014714738	0.27672
0.0058421881	0.276712
0.0028458206	0.276709
0.0013452087	0.276715
0.0006798889	0.276715
